Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed,moving average(if(abs(moving5 average9>original: Insert moving average)
/IMG/center_2018_01_08_18_54_40_741.jpg,/IMG/left_2018_01_08_18_54_40_741.jpg,/IMG/right_2018_01_08_18_54_40_741.jpg,0,0,0,7.919747,-0.16000002
/IMG/center_2018_01_08_18_54_41_490.jpg,/IMG/left_2018_01_08_18_54_41_490.jpg,/IMG/right_2018_01_08_18_54_41_490.jpg,0,0,0,7.652678,-0.16000002
/IMG/center_2018_01_08_18_54_42_227.jpg,/IMG/left_2018_01_08_18_54_42_227.jpg,/IMG/right_2018_01_08_18_54_42_227.jpg,-0.8000001,0,0,7.256898,-0.8000001
/IMG/center_2018_01_08_18_54_43_010.jpg,/IMG/left_2018_01_08_18_54_43_010.jpg,/IMG/right_2018_01_08_18_54_43_010.jpg,0,0,0,6.925468,-0.17000002
/IMG/center_2018_01_08_18_54_43_732.jpg,/IMG/left_2018_01_08_18_54_43_732.jpg,/IMG/right_2018_01_08_18_54_43_732.jpg,0,0,0,6.691945,-0.33000004
/IMG/center_2018_01_08_18_54_44_495.jpg,/IMG/left_2018_01_08_18_54_44_495.jpg,/IMG/right_2018_01_08_18_54_44_495.jpg,0,0,0,6.479352,-0.33000004
/IMG/center_2018_01_08_18_54_45_255.jpg,/IMG/left_2018_01_08_18_54_45_255.jpg,/IMG/right_2018_01_08_18_54_45_255.jpg,-0.8500001,0,0,6.117006,-0.8500001
/IMG/center_2018_01_08_18_54_46_071.jpg,/IMG/left_2018_01_08_18_54_46_071.jpg,/IMG/right_2018_01_08_18_54_46_071.jpg,0,0,0,5.821268,-0.33000004
/IMG/center_2018_01_08_18_54_46_858.jpg,/IMG/left_2018_01_08_18_54_46_858.jpg,/IMG/right_2018_01_08_18_54_46_858.jpg,-0.8000001,0,0,5.52191,-0.8000001
/IMG/center_2018_01_08_18_54_47_598.jpg,/IMG/left_2018_01_08_18_54_47_598.jpg,/IMG/right_2018_01_08_18_54_47_598.jpg,0,0,0,5.263031,-0.17000002
/IMG/center_2018_01_08_18_54_48_361.jpg,/IMG/left_2018_01_08_18_54_48_361.jpg,/IMG/right_2018_01_08_18_54_48_361.jpg,-0.8500001,0,0,4.969821,-0.8500001
/IMG/center_2018_01_08_18_54_49_130.jpg,/IMG/left_2018_01_08_18_54_49_130.jpg,/IMG/right_2018_01_08_18_54_49_130.jpg,0,0,0,4.734297,-0.16000002
/IMG/center_2018_01_08_18_54_49_885.jpg,/IMG/left_2018_01_08_18_54_49_885.jpg,/IMG/right_2018_01_08_18_54_49_885.jpg,0,0,0,4.574657,-0.33000004
/IMG/center_2018_01_08_18_54_50_600.jpg,/IMG/left_2018_01_08_18_54_50_600.jpg,/IMG/right_2018_01_08_18_54_50_600.jpg,0,0,0,4.420389,-0.33000004
/IMG/center_2018_01_08_18_54_51_380.jpg,/IMG/left_2018_01_08_18_54_51_380.jpg,/IMG/right_2018_01_08_18_54_51_380.jpg,-0.8000001,0,0,4.194175,-0.8000001
/IMG/center_2018_01_08_18_54_52_140.jpg,/IMG/left_2018_01_08_18_54_52_140.jpg,/IMG/right_2018_01_08_18_54_52_140.jpg,0,1,0,8.009206,-0.17000002
/IMG/center_2018_01_08_18_54_52_901.jpg,/IMG/left_2018_01_08_18_54_52_901.jpg,/IMG/right_2018_01_08_18_54_52_901.jpg,-0.8500001,0,0,7.623535,-0.8500001
/IMG/center_2018_01_08_18_54_53_660.jpg,/IMG/left_2018_01_08_18_54_53_660.jpg,/IMG/right_2018_01_08_18_54_53_660.jpg,0,0,0,7.278091,-0.36000002
/IMG/center_2018_01_08_18_54_54_447.jpg,/IMG/left_2018_01_08_18_54_54_447.jpg,/IMG/right_2018_01_08_18_54_54_447.jpg,0,0,0,7.032888,-0.36000002
/IMG/center_2018_01_08_18_54_55_313.jpg,/IMG/left_2018_01_08_18_54_55_313.jpg,/IMG/right_2018_01_08_18_54_55_313.jpg,0,0,0,6.795769,-0.36000002
/IMG/center_2018_01_08_18_54_56_225.jpg,/IMG/left_2018_01_08_18_54_56_225.jpg,/IMG/right_2018_01_08_18_54_56_225.jpg,-0.8000001,0,0,6.444991,-0.8000001
/IMG/center_2018_01_08_18_54_57_043.jpg,/IMG/left_2018_01_08_18_54_57_043.jpg,/IMG/right_2018_01_08_18_54_57_043.jpg,-1,0,0,6.065238,-1
/IMG/center_2018_01_08_18_54_57_807.jpg,/IMG/left_2018_01_08_18_54_57_807.jpg,/IMG/right_2018_01_08_18_54_57_807.jpg,0,0,0,5.697277,-0.16000002
/IMG/center_2018_01_08_18_54_58_545.jpg,/IMG/left_2018_01_08_18_54_58_545.jpg,/IMG/right_2018_01_08_18_54_58_545.jpg,0,0,0,5.516326,-0.36000002
/IMG/center_2018_01_08_18_54_59_319.jpg,/IMG/left_2018_01_08_18_54_59_319.jpg,/IMG/right_2018_01_08_18_54_59_319.jpg,0,0,0,5.330345,-0.36000002
/IMG/center_2018_01_08_18_55_00_090.jpg,/IMG/left_2018_01_08_18_55_00_090.jpg,/IMG/right_2018_01_08_18_55_00_090.jpg,0,0,0,5.150799,-0.36000002
/IMG/center_2018_01_08_18_55_00_908.jpg,/IMG/left_2018_01_08_18_55_00_908.jpg,/IMG/right_2018_01_08_18_55_00_908.jpg,-0.8000001,0,0,4.886393,-0.8000001
/IMG/center_2018_01_08_18_55_01_652.jpg,/IMG/left_2018_01_08_18_55_01_652.jpg,/IMG/right_2018_01_08_18_55_01_652.jpg,-1,0,0,4.593671,-1
/IMG/center_2018_01_08_18_55_02_444.jpg,/IMG/left_2018_01_08_18_55_02_444.jpg,/IMG/right_2018_01_08_18_55_02_444.jpg,0,0,0,4.311505,0
/IMG/center_2018_01_08_18_55_03_186.jpg,/IMG/left_2018_01_08_18_55_03_186.jpg,/IMG/right_2018_01_08_18_55_03_186.jpg,0,0,0,4.174601,0
/IMG/center_2018_01_08_18_55_03_943.jpg,/IMG/left_2018_01_08_18_55_03_943.jpg,/IMG/right_2018_01_08_18_55_03_943.jpg,0,0,0,4.033899,0
/IMG/center_2018_01_08_18_55_04_661.jpg,/IMG/left_2018_01_08_18_55_04_661.jpg,/IMG/right_2018_01_08_18_55_04_661.jpg,0,0,0,3.898326,-0.16000002
/IMG/center_2018_01_08_18_55_05_434.jpg,/IMG/left_2018_01_08_18_55_05_434.jpg,/IMG/right_2018_01_08_18_55_05_434.jpg,0,1,0,7.556588,-0.36000002
/IMG/center_2018_01_08_18_55_06_173.jpg,/IMG/left_2018_01_08_18_55_06_173.jpg,/IMG/right_2018_01_08_18_55_06_173.jpg,0,0,0,7.365222,-0.36000002
/IMG/center_2018_01_08_18_55_06_891.jpg,/IMG/left_2018_01_08_18_55_06_891.jpg,/IMG/right_2018_01_08_18_55_06_891.jpg,0,0,0,7.117059,-0.36000002
/IMG/center_2018_01_08_18_55_07_659.jpg,/IMG/left_2018_01_08_18_55_07_659.jpg,/IMG/right_2018_01_08_18_55_07_659.jpg,-0.8000001,0,0,6.749154,-0.8000001
/IMG/center_2018_01_08_18_55_08_348.jpg,/IMG/left_2018_01_08_18_55_08_348.jpg,/IMG/right_2018_01_08_18_55_08_348.jpg,-1,0,0,6.349468,-1
/IMG/center_2018_01_08_18_55_09_106.jpg,/IMG/left_2018_01_08_18_55_09_106.jpg,/IMG/right_2018_01_08_18_55_09_106.jpg,0,0,0,5.964962,-0.17000002
/IMG/center_2018_01_08_18_55_09_839.jpg,/IMG/left_2018_01_08_18_55_09_839.jpg,/IMG/right_2018_01_08_18_55_09_839.jpg,0,0,0,5.775558,-0.34000004
/IMG/center_2018_01_08_18_55_10_591.jpg,/IMG/left_2018_01_08_18_55_10_591.jpg,/IMG/right_2018_01_08_18_55_10_591.jpg,0,0,0,5.580979,-0.34000004
/IMG/center_2018_01_08_18_55_11_312.jpg,/IMG/left_2018_01_08_18_55_11_312.jpg,/IMG/right_2018_01_08_18_55_11_312.jpg,-0.8500001,0,0,5.269433,-0.8500001
/IMG/center_2018_01_08_18_55_12_037.jpg,/IMG/left_2018_01_08_18_55_12_037.jpg,/IMG/right_2018_01_08_18_55_12_037.jpg,0,1,0,8.794414,-0.34000004
/IMG/center_2018_01_08_18_55_12_777.jpg,/IMG/left_2018_01_08_18_55_12_777.jpg,/IMG/right_2018_01_08_18_55_12_777.jpg,-0.8500001,0,0,8.368651,-0.8500001
/IMG/center_2018_01_08_18_55_13_500.jpg,/IMG/left_2018_01_08_18_55_13_500.jpg,/IMG/right_2018_01_08_18_55_13_500.jpg,0,0,0,7.978048,-0.17000002
/IMG/center_2018_01_08_18_55_14_224.jpg,/IMG/left_2018_01_08_18_55_14_224.jpg,/IMG/right_2018_01_08_18_55_14_224.jpg,0,0,0,7.724678,-0.17000002
/IMG/center_2018_01_08_18_55_14_938.jpg,/IMG/left_2018_01_08_18_55_14_938.jpg,/IMG/right_2018_01_08_18_55_14_938.jpg,-0.8500001,0,0,7.29067,-0.8500001
/IMG/center_2018_01_08_18_55_15_648.jpg,/IMG/left_2018_01_08_18_55_15_648.jpg,/IMG/right_2018_01_08_18_55_15_648.jpg,0,0,0,6.944668,-0.16000002
/IMG/center_2018_01_08_18_55_16_353.jpg,/IMG/left_2018_01_08_18_55_16_353.jpg,/IMG/right_2018_01_08_18_55_16_353.jpg,0,0,0,6.723982,-0.16000002
/IMG/center_2018_01_08_18_55_17_096.jpg,/IMG/left_2018_01_08_18_55_17_096.jpg,/IMG/right_2018_01_08_18_55_17_096.jpg,0,0,0,6.497327,-0.33000004
/IMG/center_2018_01_08_18_55_17_827.jpg,/IMG/left_2018_01_08_18_55_17_827.jpg,/IMG/right_2018_01_08_18_55_17_827.jpg,0,0,0,6.278305,-0.33000004
/IMG/center_2018_01_08_18_55_18_523.jpg,/IMG/left_2018_01_08_18_55_18_523.jpg,/IMG/right_2018_01_08_18_55_18_523.jpg,-0.8000001,0,0,5.954621,-0.8000001
/IMG/center_2018_01_08_18_55_19_249.jpg,/IMG/left_2018_01_08_18_55_19_249.jpg,/IMG/right_2018_01_08_18_55_19_249.jpg,0,0,0,5.67736,-0.17000002
/IMG/center_2018_01_08_18_55_19_944.jpg,/IMG/left_2018_01_08_18_55_19_944.jpg,/IMG/right_2018_01_08_18_55_19_944.jpg,-0.8500001,0,0,5.360418,-0.8500001
/IMG/center_2018_01_08_18_55_20_638.jpg,/IMG/left_2018_01_08_18_55_20_638.jpg,/IMG/right_2018_01_08_18_55_20_638.jpg,0,0,0,5.108181,-0.36000002
/IMG/center_2018_01_08_18_55_21_359.jpg,/IMG/left_2018_01_08_18_55_21_359.jpg,/IMG/right_2018_01_08_18_55_21_359.jpg,0,0,0,4.936004,-0.36000002
/IMG/center_2018_01_08_18_55_22_077.jpg,/IMG/left_2018_01_08_18_55_22_077.jpg,/IMG/right_2018_01_08_18_55_22_077.jpg,0,0,0,4.76963,-0.36000002
/IMG/center_2018_01_08_18_55_22_806.jpg,/IMG/left_2018_01_08_18_55_22_806.jpg,/IMG/right_2018_01_08_18_55_22_806.jpg,-0.8000001,0,0,4.525333,-0.8000001
/IMG/center_2018_01_08_18_55_23_495.jpg,/IMG/left_2018_01_08_18_55_23_495.jpg,/IMG/right_2018_01_08_18_55_23_495.jpg,-1,0,0,4.253088,-1
/IMG/center_2018_01_08_18_55_24_195.jpg,/IMG/left_2018_01_08_18_55_24_195.jpg,/IMG/right_2018_01_08_18_55_24_195.jpg,0,0,0,3.991348,0
/IMG/center_2018_01_08_18_55_24_949.jpg,/IMG/left_2018_01_08_18_55_24_949.jpg,/IMG/right_2018_01_08_18_55_24_949.jpg,0,0,0,3.864126,0
/IMG/center_2018_01_08_18_55_25_720.jpg,/IMG/left_2018_01_08_18_55_25_720.jpg,/IMG/right_2018_01_08_18_55_25_720.jpg,0,0,0,3.7339,0
/IMG/center_2018_01_08_18_55_26_484.jpg,/IMG/left_2018_01_08_18_55_26_484.jpg,/IMG/right_2018_01_08_18_55_26_484.jpg,0,1,0,7.625993,0
/IMG/center_2018_01_08_18_55_27_193.jpg,/IMG/left_2018_01_08_18_55_27_193.jpg,/IMG/right_2018_01_08_18_55_27_193.jpg,0,0,0,7.447571,-0.17000002
/IMG/center_2018_01_08_18_55_27_929.jpg,/IMG/left_2018_01_08_18_55_27_929.jpg,/IMG/right_2018_01_08_18_55_27_929.jpg,0,0,0,7.196452,-0.17000002
/IMG/center_2018_01_08_18_55_28_679.jpg,/IMG/left_2018_01_08_18_55_28_679.jpg,/IMG/right_2018_01_08_18_55_28_679.jpg,0,0,0,6.953853,-0.17000002
/IMG/center_2018_01_08_18_55_29_445.jpg,/IMG/left_2018_01_08_18_55_29_445.jpg,/IMG/right_2018_01_08_18_55_29_445.jpg,0,0,0,6.733002,-0.17000002
/IMG/center_2018_01_08_18_55_30_230.jpg,/IMG/left_2018_01_08_18_55_30_230.jpg,/IMG/right_2018_01_08_18_55_30_230.jpg,-0.8500001,0,0,6.355961,-0.8500001
/IMG/center_2018_01_08_18_55_31_000.jpg,/IMG/left_2018_01_08_18_55_31_000.jpg,/IMG/right_2018_01_08_18_55_31_000.jpg,0,0,0,6.049718,0
/IMG/center_2018_01_08_18_55_31_742.jpg,/IMG/left_2018_01_08_18_55_31_742.jpg,/IMG/right_2018_01_08_18_55_31_742.jpg,0,0,0,5.857586,0
/IMG/center_2018_01_08_18_55_32_496.jpg,/IMG/left_2018_01_08_18_55_32_496.jpg,/IMG/right_2018_01_08_18_55_32_496.jpg,0,0,0,5.66013,0
/IMG/center_2018_01_08_18_55_33_271.jpg,/IMG/left_2018_01_08_18_55_33_271.jpg,/IMG/right_2018_01_08_18_55_33_271.jpg,0,1,0,9.474159,-0.16000002
/IMG/center_2018_01_08_18_55_34_040.jpg,/IMG/left_2018_01_08_18_55_34_040.jpg,/IMG/right_2018_01_08_18_55_34_040.jpg,0,0,0,9.249519,-0.16000002
/IMG/center_2018_01_08_18_55_34_783.jpg,/IMG/left_2018_01_08_18_55_34_783.jpg,/IMG/right_2018_01_08_18_55_34_783.jpg,0,0,0,8.93756,-0.16000002
/IMG/center_2018_01_08_18_55_35_543.jpg,/IMG/left_2018_01_08_18_55_35_543.jpg,/IMG/right_2018_01_08_18_55_35_543.jpg,0,0,0,8.636243,-0.16000002
/IMG/center_2018_01_08_18_55_36_280.jpg,/IMG/left_2018_01_08_18_55_36_280.jpg,/IMG/right_2018_01_08_18_55_36_280.jpg,-0.8000001,0,0,8.188066,-0.8000001
/IMG/center_2018_01_08_18_55_37_054.jpg,/IMG/left_2018_01_08_18_55_37_054.jpg,/IMG/right_2018_01_08_18_55_37_054.jpg,0,0,0,7.819252,-0.17000002
/IMG/center_2018_01_08_18_55_37_812.jpg,/IMG/left_2018_01_08_18_55_37_812.jpg,/IMG/right_2018_01_08_18_55_37_812.jpg,0,0,0,7.555643,-0.17000002
/IMG/center_2018_01_08_18_55_38_531.jpg,/IMG/left_2018_01_08_18_55_38_531.jpg,/IMG/right_2018_01_08_18_55_38_531.jpg,0,0,0,7.315668,-0.17000002
/IMG/center_2018_01_08_18_55_39_341.jpg,/IMG/left_2018_01_08_18_55_39_341.jpg,/IMG/right_2018_01_08_18_55_39_341.jpg,-0.8500001,0,0,6.905219,-0.8500001
/IMG/center_2018_01_08_18_55_40_087.jpg,/IMG/left_2018_01_08_18_55_40_087.jpg,/IMG/right_2018_01_08_18_55_40_087.jpg,0,0,0,6.57528,-0.17000002
/IMG/center_2018_01_08_18_55_40_881.jpg,/IMG/left_2018_01_08_18_55_40_881.jpg,/IMG/right_2018_01_08_18_55_40_881.jpg,0,0,0,6.36645,-0.17000002
/IMG/center_2018_01_08_18_55_41_662.jpg,/IMG/left_2018_01_08_18_55_41_662.jpg,/IMG/right_2018_01_08_18_55_41_662.jpg,0,0,0,6.151827,-0.17000002
/IMG/center_2018_01_08_18_55_42_431.jpg,/IMG/left_2018_01_08_18_55_42_431.jpg,/IMG/right_2018_01_08_18_55_42_431.jpg,-0.8500001,0,0,5.807697,-0.8500001
/IMG/center_2018_01_08_18_55_43_202.jpg,/IMG/left_2018_01_08_18_55_43_202.jpg,/IMG/right_2018_01_08_18_55_43_202.jpg,0,0,0,5.536462,0
/IMG/center_2018_01_08_18_55_43_932.jpg,/IMG/left_2018_01_08_18_55_43_932.jpg,/IMG/right_2018_01_08_18_55_43_932.jpg,0,0,0,5.349829,0
/IMG/center_2018_01_08_18_55_44_710.jpg,/IMG/left_2018_01_08_18_55_44_710.jpg,/IMG/right_2018_01_08_18_55_44_710.jpg,0,1,0,9.176522,-0.16000002
/IMG/center_2018_01_08_18_55_45_513.jpg,/IMG/left_2018_01_08_18_55_45_513.jpg,/IMG/right_2018_01_08_18_55_45_513.jpg,0,0,0,8.959407,-0.16000002
/IMG/center_2018_01_08_18_55_46_270.jpg,/IMG/left_2018_01_08_18_55_46_270.jpg,/IMG/right_2018_01_08_18_55_46_270.jpg,0,0,0,8.657347,-0.16000002
/IMG/center_2018_01_08_18_55_47_018.jpg,/IMG/left_2018_01_08_18_55_47_018.jpg,/IMG/right_2018_01_08_18_55_47_018.jpg,0,0,0,8.365477,-0.16000002
/IMG/center_2018_01_08_18_55_47_792.jpg,/IMG/left_2018_01_08_18_55_47_792.jpg,/IMG/right_2018_01_08_18_55_47_792.jpg,-0.8000001,0,0,7.931847,-0.8000001
/IMG/center_2018_01_08_18_55_48_536.jpg,/IMG/left_2018_01_08_18_55_48_536.jpg,/IMG/right_2018_01_08_18_55_48_536.jpg,0,0,0,7.573187,0
/IMG/center_2018_01_08_18_55_49_293.jpg,/IMG/left_2018_01_08_18_55_49_293.jpg,/IMG/right_2018_01_08_18_55_49_293.jpg,0,0,0,7.317873,0
/IMG/center_2018_01_08_18_55_50_085.jpg,/IMG/left_2018_01_08_18_55_50_085.jpg,/IMG/right_2018_01_08_18_55_50_085.jpg,0,0,0,7.085443,-0.17000002
/IMG/center_2018_01_08_18_55_50_868.jpg,/IMG/left_2018_01_08_18_55_50_868.jpg,/IMG/right_2018_01_08_18_55_50_868.jpg,0,1,0,10.84246,-0.37000002
/IMG/center_2018_01_08_18_55_51_595.jpg,/IMG/left_2018_01_08_18_55_51_595.jpg,/IMG/right_2018_01_08_18_55_51_595.jpg,0,0,0,10.56161,-0.37000002
/IMG/center_2018_01_08_18_55_52_365.jpg,/IMG/left_2018_01_08_18_55_52_365.jpg,/IMG/right_2018_01_08_18_55_52_365.jpg,0,0,0,10.2261,-0.37000002
/IMG/center_2018_01_08_18_55_53_118.jpg,/IMG/left_2018_01_08_18_55_53_118.jpg,/IMG/right_2018_01_08_18_55_53_118.jpg,-0.8500001,0,0,9.647359,-0.8500001
/IMG/center_2018_01_08_18_55_53_890.jpg,/IMG/left_2018_01_08_18_55_53_890.jpg,/IMG/right_2018_01_08_18_55_53_890.jpg,-1,0,0,9.096973,-1
/IMG/center_2018_01_08_18_55_54_646.jpg,/IMG/left_2018_01_08_18_55_54_646.jpg,/IMG/right_2018_01_08_18_55_54_646.jpg,0,0,0,8.580104,0.17000002
/IMG/center_2018_01_08_18_55_55_423.jpg,/IMG/left_2018_01_08_18_55_55_423.jpg,/IMG/right_2018_01_08_18_55_55_423.jpg,0,0,0,8.286716,0.17000002
/IMG/center_2018_01_08_18_55_56_231.jpg,/IMG/left_2018_01_08_18_55_56_231.jpg,/IMG/right_2018_01_08_18_55_56_231.jpg,0.8500001,0,0,7.824,0.8500001
/IMG/center_2018_01_08_18_55_57_063.jpg,/IMG/left_2018_01_08_18_55_57_063.jpg,/IMG/right_2018_01_08_18_55_57_063.jpg,0,0,0,7.469078,0.16000002
/IMG/center_2018_01_08_18_55_57_835.jpg,/IMG/left_2018_01_08_18_55_57_835.jpg,/IMG/right_2018_01_08_18_55_57_835.jpg,0,0,0,7.215899,0.16000002
/IMG/center_2018_01_08_18_55_58_626.jpg,/IMG/left_2018_01_08_18_55_58_626.jpg,/IMG/right_2018_01_08_18_55_58_626.jpg,0,0,0,6.971566,0.16000002
/IMG/center_2018_01_08_18_55_59_375.jpg,/IMG/left_2018_01_08_18_55_59_375.jpg,/IMG/right_2018_01_08_18_55_59_375.jpg,0.8000001,0,0,6.618659,0.8000001
/IMG/center_2018_01_08_18_56_00_179.jpg,/IMG/left_2018_01_08_18_56_00_179.jpg,/IMG/right_2018_01_08_18_56_00_179.jpg,0,0,0,6.313004,0
/IMG/center_2018_01_08_18_56_00_907.jpg,/IMG/left_2018_01_08_18_56_00_907.jpg,/IMG/right_2018_01_08_18_56_00_907.jpg,0,0,0,6.100373,0
/IMG/center_2018_01_08_18_56_01_666.jpg,/IMG/left_2018_01_08_18_56_01_666.jpg,/IMG/right_2018_01_08_18_56_01_666.jpg,0,0,0,5.906621,0
/IMG/center_2018_01_08_18_56_02_418.jpg,/IMG/left_2018_01_08_18_56_02_418.jpg,/IMG/right_2018_01_08_18_56_02_418.jpg,0,0,0,5.707499,0
/IMG/center_2018_01_08_18_56_03_201.jpg,/IMG/left_2018_01_08_18_56_03_201.jpg,/IMG/right_2018_01_08_18_56_03_201.jpg,0,0,0,5.515091,-0.16000002
/IMG/center_2018_01_08_18_56_03_986.jpg,/IMG/left_2018_01_08_18_56_03_986.jpg,/IMG/right_2018_01_08_18_56_03_986.jpg,0,0,0,5.339931,-0.16000002
/IMG/center_2018_01_08_18_56_04_787.jpg,/IMG/left_2018_01_08_18_56_04_787.jpg,/IMG/right_2018_01_08_18_56_04_787.jpg,0,0,0,5.159917,-0.16000002
/IMG/center_2018_01_08_18_56_05_569.jpg,/IMG/left_2018_01_08_18_56_05_569.jpg,/IMG/right_2018_01_08_18_56_05_569.jpg,0,0,0,4.985971,-0.16000002
/IMG/center_2018_01_08_18_56_06_330.jpg,/IMG/left_2018_01_08_18_56_06_330.jpg,/IMG/right_2018_01_08_18_56_06_330.jpg,-0.8000001,0,0,4.730343,-0.8000001
/IMG/center_2018_01_08_18_56_07_146.jpg,/IMG/left_2018_01_08_18_56_07_146.jpg,/IMG/right_2018_01_08_18_56_07_146.jpg,0,0,0,4.505922,-0.17000002
/IMG/center_2018_01_08_18_56_07_947.jpg,/IMG/left_2018_01_08_18_56_07_947.jpg,/IMG/right_2018_01_08_18_56_07_947.jpg,0,0,0,4.354021,-0.17000002
/IMG/center_2018_01_08_18_56_08_720.jpg,/IMG/left_2018_01_08_18_56_08_720.jpg,/IMG/right_2018_01_08_18_56_08_720.jpg,0,0,0,4.215732,-0.17000002
/IMG/center_2018_01_08_18_56_09_501.jpg,/IMG/left_2018_01_08_18_56_09_501.jpg,/IMG/right_2018_01_08_18_56_09_501.jpg,-0.8500001,1,0,7.927471,-0.8500001
/IMG/center_2018_01_08_18_56_10_224.jpg,/IMG/left_2018_01_08_18_56_10_224.jpg,/IMG/right_2018_01_08_18_56_10_224.jpg,0,0,0,7.615984,0
/IMG/center_2018_01_08_18_56_10_844.jpg,/IMG/left_2018_01_08_18_56_10_844.jpg,/IMG/right_2018_01_08_18_56_10_844.jpg,0,0,0,7.374081,0
/IMG/center_2018_01_08_18_56_11_436.jpg,/IMG/left_2018_01_08_18_56_11_436.jpg,/IMG/right_2018_01_08_18_56_11_436.jpg,0,0,0,7.125479,0
/IMG/center_2018_01_08_18_56_12_051.jpg,/IMG/left_2018_01_08_18_56_12_051.jpg,/IMG/right_2018_01_08_18_56_12_051.jpg,0,0,0,6.88526,0
/IMG/center_2018_01_08_18_56_12_688.jpg,/IMG/left_2018_01_08_18_56_12_688.jpg,/IMG/right_2018_01_08_18_56_12_688.jpg,0,0,0,6.666574,-0.17000002
/IMG/center_2018_01_08_18_56_13_314.jpg,/IMG/left_2018_01_08_18_56_13_314.jpg,/IMG/right_2018_01_08_18_56_13_314.jpg,0,0,0,6.441825,-0.37000002
/IMG/center_2018_01_08_18_56_13_950.jpg,/IMG/left_2018_01_08_18_56_13_950.jpg,/IMG/right_2018_01_08_18_56_13_950.jpg,0,1,0,10.22467,-0.37000002
/IMG/center_2018_01_08_18_56_14_580.jpg,/IMG/left_2018_01_08_18_56_14_580.jpg,/IMG/right_2018_01_08_18_56_14_580.jpg,0,0,0,9.980944,-0.37000002
/IMG/center_2018_01_08_18_56_15_226.jpg,/IMG/left_2018_01_08_18_56_15_226.jpg,/IMG/right_2018_01_08_18_56_15_226.jpg,-0.8500001,0,0,9.416485,-0.8500001
/IMG/center_2018_01_08_18_56_15_880.jpg,/IMG/left_2018_01_08_18_56_15_880.jpg,/IMG/right_2018_01_08_18_56_15_880.jpg,-1,0,0,8.879548,-1
/IMG/center_2018_01_08_18_56_16_501.jpg,/IMG/left_2018_01_08_18_56_16_501.jpg,/IMG/right_2018_01_08_18_56_16_501.jpg,0,0,0,8.373234,0.37000002
/IMG/center_2018_01_08_18_56_17_100.jpg,/IMG/left_2018_01_08_18_56_17_100.jpg,/IMG/right_2018_01_08_18_56_17_100.jpg,0,0,0,8.088378,0.37000002
/IMG/center_2018_01_08_18_56_17_758.jpg,/IMG/left_2018_01_08_18_56_17_758.jpg,/IMG/right_2018_01_08_18_56_17_758.jpg,0.8500001,0,0,7.637955,0.8500001
/IMG/center_2018_01_08_18_56_18_357.jpg,/IMG/left_2018_01_08_18_56_18_357.jpg,/IMG/right_2018_01_08_18_56_18_357.jpg,1,0,0,7.225407,1
/IMG/center_2018_01_08_18_56_18_987.jpg,/IMG/left_2018_01_08_18_56_18_987.jpg,/IMG/right_2018_01_08_18_56_18_987.jpg,0,0,0,6.79183,-0.17000002
/IMG/center_2018_01_08_18_56_19_613.jpg,/IMG/left_2018_01_08_18_56_19_613.jpg,/IMG/right_2018_01_08_18_56_19_613.jpg,0,0,0,6.562861,-0.17000002
/IMG/center_2018_01_08_18_56_20_228.jpg,/IMG/left_2018_01_08_18_56_20_228.jpg,/IMG/right_2018_01_08_18_56_20_228.jpg,0,0,0,6.354414,-0.17000002
/IMG/center_2018_01_08_18_56_20_858.jpg,/IMG/left_2018_01_08_18_56_20_858.jpg,/IMG/right_2018_01_08_18_56_20_858.jpg,-0.8500001,0,0,5.998699,-0.8500001
/IMG/center_2018_01_08_18_56_21_462.jpg,/IMG/left_2018_01_08_18_56_21_462.jpg,/IMG/right_2018_01_08_18_56_21_462.jpg,0,0,0,5.70789,-0.17000002
/IMG/center_2018_01_08_18_56_22_110.jpg,/IMG/left_2018_01_08_18_56_22_110.jpg,/IMG/right_2018_01_08_18_56_22_110.jpg,0,0,0,5.526604,-0.17000002
/IMG/center_2018_01_08_18_56_22_738.jpg,/IMG/left_2018_01_08_18_56_22_738.jpg,/IMG/right_2018_01_08_18_56_22_738.jpg,0,0,0,5.340294,-0.17000002
/IMG/center_2018_01_08_18_56_23_369.jpg,/IMG/left_2018_01_08_18_56_23_369.jpg,/IMG/right_2018_01_08_18_56_23_369.jpg,-0.8500001,0,0,5.042449,-0.8500001
/IMG/center_2018_01_08_18_56_23_976.jpg,/IMG/left_2018_01_08_18_56_23_976.jpg,/IMG/right_2018_01_08_18_56_23_976.jpg,0,0,0,4.803799,-0.16000002
/IMG/center_2018_01_08_18_56_24_587.jpg,/IMG/left_2018_01_08_18_56_24_587.jpg,/IMG/right_2018_01_08_18_56_24_587.jpg,0,0,0,4.641854,-0.16000002
/IMG/center_2018_01_08_18_56_25_257.jpg,/IMG/left_2018_01_08_18_56_25_257.jpg,/IMG/right_2018_01_08_18_56_25_257.jpg,0,0,0,4.485365,-0.32000004
/IMG/center_2018_01_08_18_56_25_910.jpg,/IMG/left_2018_01_08_18_56_25_910.jpg,/IMG/right_2018_01_08_18_56_25_910.jpg,-0.8000001,0,0,4.255646,-0.8000001
/IMG/center_2018_01_08_18_56_26_506.jpg,/IMG/left_2018_01_08_18_56_26_506.jpg,/IMG/right_2018_01_08_18_56_26_506.jpg,0,0,0,4.052083,-0.36000002
